review_id,imdb_id,review_title,rating_title
489,tt0038574,True Dickens,9/10
490,tt0038574,Brilliant!,10/10
491,tt0038574,A very nearly perfect film!,9/10
492,tt0038574,Great movie whose first 40 minutes eclipses the rest,9/10
493,tt0038574,"""You can break his heart!""",10/10
494,tt0038574,It is a very beautiful movie,7/10
495,tt0038574,A Film with a Special Place in my Affections,9/10
496,tt0038574,Great movie from a great book by a great author,9/10
497,tt0038574,"Nice try, doesn't work",8/10
498,tt0038574,A great film,7/10
499,tt0038574,Nicely Done but Missing Some Key Moments,6/10
500,tt0038574,"a delightful tale with broad appeal (Modern viewers, take note.)",7/10
501,tt0038574,essential Dickens,8/10
502,tt0012349,A Must-See Silent Comedy,9/10
503,tt0012349,Emphatically Outstanding...,9/10
504,tt0012349,One Of The Most Memorable Silent Films Ever,9/10
505,tt0012349,Smiling and Tearing,10/10
506,tt0012349,Chaplin understands how close slapstick is to pathos in this classic tearjerking comedy; and remember: kids love this movie,9/10
507,tt0012349,Charlie Finds a Son,10/10
508,tt0012349,Pathos And Comedy,8/10
509,tt0012349,rarely has there ever been such a deft mix of wonderful absurdity and (dark) sentiment as here,10/10
510,tt0012349,"A picture with laughter and a few tears, indeed.",9/10
511,tt0012349,The Kid was Charles Chaplin's first self-produced and directed feature film.,9/10
512,tt0012349,"""Proper care and attention""",10/10
513,tt0012349,Chaplin and Coogan team for a classic,8/10
514,tt0012349,"""A picture with a smile-and perhaps, a tear."" You were too modest, Sir Chaplin ...",10/10
515,tt0012349,There are no words to phraise this movie enough,7/10
516,tt0012349,the greatest,9/10
517,tt0012349,"A Solid, Though Short, Chaplin Effort",10/10
518,tt0012349,"""A picture with a smile  and perhaps, a tear.""",10/10
519,tt0012349,Chaplin's most emotionally resonant silent film.,8/10
520,tt0012349,Funny and Emotional,10/10
521,tt0012349,Funny and heartwarming,9/10
522,tt0012349,"A picture with a smile and perhaps, a tear.",9/10
523,tt0030341,An Early Hitchcock Classic,10/10
524,tt0030341,"Superb, suspenseful, brilliantly funny...",8/10
525,tt0030341,"Fans of ""The 39 Steps"" need to see this...",10/10
526,tt0030341,Classic Hitchcock!,8/10
527,tt0030341,A Million Mexicans Can't Be Wrong!,8/10
528,tt0030341,One of Hitchcock's Best!,9/10
529,tt0030341,"Sublime early Hitchcock film, could well be the best of his British-period films",10/10
530,tt0030341,"Delightful comedy thriller, the best of Hitchcock's British films",10/10
531,tt0030341,Possibly the greatest comedy thriller ever made,8/10
532,tt0030341,"Delightful, funny, mysterious, meticulously crafter Hitchcock!",8/10
533,tt0030341,An early view into Hitch's genius,8/10
534,tt0030341,Magnificent Hitchcock film with sure visual flair and thrilling set pieces,9/10
535,tt0030341,When British fair-play meets Foreign foul play...,10/10
536,tt0030341,Fast moving early Hitchcock comedy/thriller with memorable acting and outstanding script,8/10
537,tt0030341,Finding Friends and Allies on a Train,10/10
538,tt0030341,A great film...once the wheels start turning,8/10
539,tt0030341,Even better than I expected.,10/10
540,tt0030341,Classic Movies just don't get any better than this!,8/10
541,tt0030341,the best of the early Hitchcock films,9/10
542,tt0030341,Lovely period film,4/10
543,tt0030341,This is more like it,9/10
544,tt0030341,disappointing and overrated,8/10
545,tt0030341,One of Hitchcock's best,4/10
546,tt0015648,A gripping story told with style and passion as well as a 'must see' piece of cinema history,10/10
547,tt0015648,"Like Citizen Kane it's almost been TOO analyzed and cherished as a landmark, but still not without good reason",10/10
548,tt0015648,One of the greatest movies ever made.,10/10
549,tt0015648,Vivid & Memorable,9/10
550,tt0015648,A true Masterpiece from Eisentstein,9/10
551,tt0015648,"""The time has come for us to speak out.""",10/10
552,tt0015648,Complete propaganda but technically brilliant,8/10
553,tt0015648,still great after all these years,10/10
554,tt0015648,The Biblical Consequence...,8/10
555,tt0015648,Takeover of the System,9/10
556,tt0015648,Still one of the best films ever made.,10/10
557,tt0015648,"The working, collective eye",10/10
558,tt0015648,"This is a cinematic masterpiece, way ahead of its time.",10/10
559,tt0015648,So ahead of its time.,7/10
560,tt0015648,"Hey, ""Adolf"" Putin, read this!!",8/10
561,tt0015648,"I don't give a darn that it's been said a million times before: Battleship Potemkin simply IS one of the greatest films ever made, like it or not",7/10
562,tt0015648,A silent classic,8/10
563,tt0015648,Red Army,9/10
564,tt0015648,Historic and great,5/10
565,tt0015648,This Film Is Now Obsolete.,5/10
566,tt0015648,Flawed But Compelling,10/10
567,tt0037382,"""Hey buddy, got a match?""",9/10
568,tt0037382,Whistling On Martinique,8/10
569,tt0037382,Casablanca Part 2,10/10
570,tt0037382,When Harry met Slim,7/10
571,tt0037382,Bacall was blessed by nature with two advantages...,10/10
572,tt0037382,"Close, Very Close To Casablanca Greatness",6/10
573,tt0037382,A mini-classic with plenty going for it,6/10
574,tt0037382,To Be and To Have,8/10
575,tt0037382,Only the Names are Retained.,7/10
576,tt0037382,What makes it all work is the white hot chemistry between the two leads,7/10
577,tt0037382,To Have Hawks and Have Wit...,9/10
578,tt0037382,Battered Bogart meets 'The Look',8/10
579,tt0037382,"""Was you ever bit by a dead bee?""",7/10
580,tt0037382,What are you so sore about?,8/10
581,tt0037382,"Derivative to the point of just plain weird, and it's more fun than intense or romantic...",9/10
582,tt0037382,There is a reason why...,9/10
583,tt0037382,To Have and Have Not,8/10
584,tt0037382,Bacall's great debut!,6/10
585,tt0037382,Together Again for the First Time,4/10
586,tt0037382,Nobody does it better than Bogey and Bacall.....,5/10
587,tt0037382,I Guess You Either Like Bogie/Bacall Movies or You Don't,6/10
588,tt0037382,"A Weak Successor to ""Casablanca""",9/10
589,tt0021749,"Lady and the Tramp, before animation and at the start of talkies- one of the most wonderful films ever conceived and executed",10/10
590,tt0021749,Masterpiece,10/10
591,tt0021749,Chaplin's Masterpiece...and Oh Those Last Five Minutes!,10/10
592,tt0021749,Chaplin's Classic of Humor and Humanity,9/10
593,tt0021749,"You can't go wrong with Charlie Chaplin, but City Lights is even better than Chaplin's films usually are.",9/10
594,tt0021749,One Of Chaplin''s Best & Most Endearing Films,8/10
595,tt0021749,A one-man virtuoso performance,10/10
596,tt0021749,Wonderful set-pieces make the film,10/10
597,tt0021749,The Caring Clochard...,10/10
598,tt0021749,Seeing and Being Seen,10/10
599,tt0021749,Amusing comedy sets up SPECTACULAR ending,10/10
600,tt0021749,True Blind Love,9/10
601,tt0021749,"In my honest opinion, this is Charlie Chaplin's masterpiece",8/10
602,tt0021749,A cinematic triumph ... a universal masterpiece ...,10/10
603,tt0021749,The Zen-Like Little Tramp,10/10
604,tt0021749,"""Tomorrow the birds will sing""",10/10
605,tt0021749,Classic Chaplin,10/10
606,tt0021749,Charlo at the top of his game.,10/10
607,tt0021749,The Tramp does it again!,9/10
608,tt0027125,"Fine Entertainment, With Everything But A Plot",8/10
609,tt0027125,Flying down to Venice,8/10
610,tt0027125,As light as the feathers on Ginger's dress...,8/10
611,tt0027125,Delightful Confusion and Musical Numbers,8/10
612,tt0027125,Fred and Ginger at their very best,8/10
613,tt0027125,It's like dancing on air...,8/10
614,tt0027125,You can't help but smile watching this movie.,10/10
615,tt0027125,"""Simply Reeks With Class""",10/10
616,tt0027125,"Heaven, I'm in heaven, let Fred and Ginger take you there as well.",7/10
617,tt0027125,Classic Fred and Ginger,10/10
618,tt0027125,Fancy Free,8/10
619,tt0027125,Sublime Soufflé,9/10
620,tt0027125,"Smooth, a frappé delight.",8/10
621,tt0027125,Astonishing Astaire/Rogers Pairing,9/10
622,tt0027125,Reaching the Highest Peak,4/10
623,tt0027125,Premium escapist fare,8/10
624,tt0027125,A plot that's only an excuse for some heavenly dancing,9/10
625,tt0027125,The real star of the movie,10/10
626,tt0027125,A Very Entertaining Astaire and Rogers Showcase,7/10
627,tt0027125,Extremely Annoying Story,8/10
628,tt0014429,One of the Funniest Comedies Ever,9/10
629,tt0014429,Without a Net,9/10
630,tt0014429,Never before have I heard an audience react so much to a film,10/10
631,tt0014429,Hanging Around With Harold Lloyd,10/10
632,tt0014429,A timeless silent film... highly recommended,10/10
633,tt0014429,A Climb to Remember,10/10
634,tt0014429,"a great short film,...and a great full-length film--the best when it comes to laughs and stunts.",9/10
635,tt0014429,Excellent Comedy in the Best Tradition of the Silent Classics,9/10
636,tt0014429,A Legend in Business Shoes...,9/10
637,tt0014429,Harold's ultimate thrill feature...his memorable 'clock-dangling' sequence shows comedy time-ing at its very best!,9/10
638,tt0014429,The 1920's were halcyon years for cinema comedy,10/10
639,tt0014429,A classic silent film!,9/10
640,tt0014429,"some very big laughs, and a death-defying stunt for the ages",10/10
641,tt0014429,Thrills First!,9/10
642,tt0014429,It's the top. The very best....,10/10
643,tt0014429,"""The boy""",8/10
644,tt0014429,The Single Greatest Still Photo of the Silent Film Era,10/10
645,tt0014429,"A Fast-Paced, Delightful Harold Lloyd Comedy",6/10
646,tt0014429,"""The Lucky Day. The press agent had been told to flood the town; he submerged it.""",9/10
647,tt0014429,Harold Lloyd's Safety Last! is definitely among his great classic comedies,9/10
648,tt0023238,The birth of survival horror sub-genre.,8/10
649,tt0023238,"Classic movie about a thrilling story , being subsequently very copied and imitated",7/10
650,tt0023238,The Mad Count Zaroff,9/10
651,tt0023238,A Solid Little Thriller,9/10
652,tt0023238,We're going on a man hunt (Squelch squerch! Squelch squerch!).,9/10
653,tt0023238,The Night of the Hunter,8/10
654,tt0023238,"Creepy, suspenseful, and entertaining",10/10
655,tt0023238,The Grandfather of them all!,8/10
656,tt0023238,"Working Up to ""King Kong"" With Style",8/10
657,tt0023238,One of the most exciting films ever made,8/10
658,tt0023238,"""Only After The Kill, Does Man Know The True Ecstasy Of Love!""...",8/10
659,tt0023238,One of my fave (really old) movies,10/10
660,tt0023238,The Hunter Gets Captured by the Game,7/10
661,tt0023238,What Is The Most Dangerous Big Game Of All?,8/10
662,tt0023238,"I have been hunting to see this movie for a long time, now. I'm pretty glad, I'm finally got to see it. It was pretty good.",8/10
663,tt0023238,Still something of a classic after all these years.,8/10
664,tt0023238,great B-movie material,10/10
665,tt0023238,"""After spending time in my Trophy Room, they always play The Game.""",8/10
666,tt0023238,Magnificent Classic Thriller,6/10
667,tt0023238,Excellent and suspenseful thriller,8/10
668,tt0023238,From The Folks Who Gave You King Kong,8/10
669,tt0023238,classic horror/adventure movie,8/10
670,tt0015841,Gets My Vote As Lloyd's Funniest,10/10
671,tt0015841,Probably Harold Lloyd's best,10/10
672,tt0015841,Funny..But Romantic As Well,9/10
673,tt0015841,"As one of Lloyd's biggest fans, I'm shocked that this famous film wasn't great",8/10
674,tt0015841,A Cinematic Touchdown For Mr. Lloyd,10/10
675,tt0015841,Good Comedy & Good Performance By Harold Lloyd,10/10
676,tt0015841,A genuine classic... Rockne-esque comedy!,7/10
677,tt0015841,The Freshman (1925),9/10
678,tt0015841,"""The Freshman"", still so fresh, man!",8/10
679,tt0015841,Harold goes to college,7/10
680,tt0015841,Rudy + Forrest,7/10
681,tt0015841,A True Master?,10/10
682,tt0015841,"Harold Lloyd is his awkward, lovable self",9/10
683,tt0015841,"This is still Lloyd's ""Greatest"" film among many treasures!",10/10
684,tt0015841,Delightful film,4/10
685,tt0015841,Laughs Galore as Harold Battles With a Collapsible Tuxedo!!!,9/10
686,tt0015841,Sorry....but NOT his Best!,7/10
687,tt0015841,Still fresh!,9/10
688,tt0015841,Admirable,7/10
689,tt0015841,Harold goes to college,5/10
690,tt0015841,see it if you can find it,8/10
691,tt0015841,Funny College Comedy.,9/10
692,tt0035446,A question of taste,10/10
693,tt0035446,The Nazis have never been mocked better,10/10
694,tt0035446,An Immortal Comedy,10/10
695,tt0035446,"Fiction can make fun of reality, that's the revenge of reason over barbarity...",8/10
696,tt0035446,An indecent masterpiece,9/10
697,tt0035446,Well made,8/10
698,tt0035446,Skewers the Nazi cause as effectively as Casablanca,9/10
699,tt0035446,Witty and mocking,10/10
700,tt0035446,One of the great romantic/satirical comedies of all time,7/10
701,tt0035446,"""Wait a minute. I'll decide with whom my wife is gonna have dinner and who she's gonna kill!""",10/10
702,tt0035446,Swan Song in Warsaw,10/10
703,tt0035446,"""In the hands of a ham""",8/10
704,tt0035446,Classic Satirical Comedy That Gets Even Better As It Goes Along,10/10
705,tt0035446,Playing Hamlet in Poland,8/10
706,tt0035446,An excellent dark comedy,8/10
707,tt0035446,"Ah, Lubitsch",9/10
708,tt0035446,"Benny good, man!",8/10
709,tt0035446,A controversial classic that was actually made in 1941,9/10
710,tt0035446,"That Is The Question, Lubitsch Or Brooks?",8/10
711,tt0035446,Excellent propaganda comedy,6/10
712,tt0035446,Splendid wartime comedy and referenced as an over-the-top classic movie,10/10
713,tt0035446,"Starts really great, stays solid",6/10
714,tt0035446,Jack Benny as Hamlet,8/10
715,tt0025062,Masterpiece precedes 'Rashomon'.,10/10
716,tt0025062,Caligari à la mexicana!,8/10
717,tt0025062,Sexual Betrayal a La RASHOMON -- Almost Two Decades Earlier!,8/10
718,tt0025062,Several Familiar Narrative Threads in an Unfamiliar Setting,6/10
719,tt0025062,Mexican expressionism,7/10
720,tt0025062,Mexican Expressionist Melodrama,7/10
721,tt0025062,Fantastic,9/10
722,tt0025062,Two Rashomonks.,8/10
723,tt0025062,"""Why won't you talk when there is so much to say?""",5/10
724,tt0033152,Impressive fairy tale of a good prince and a thief versus evil vizier full of fantastic elements.,7/10
725,tt0033152,"I am a waterfall of praise, this was just fantastic!",10/10
726,tt0033152,A Wondrous Tale,8/10
727,tt0033152,An enchantment.,10/10
728,tt0033152,A masterpiece for all the ages,8/10
729,tt0033152,A Journey to the Childhood of Many Generations,8/10
730,tt0033152,Perfect fairytale fantasy in gorgeous British technicolor...,9/10
731,tt0033152,Enchanting fairy tale!,9/10
732,tt0033152,Still a Solidly Wonderful Fantasy After Sixty-Plus Years,9/10
733,tt0033152,Wondrous,7/10
734,tt0033152,"Probably the best ""Arabian Nights"" film ever made.",10/10
735,tt0033152,"Gosh, it's colourful",8/10
